Registrace,Věk,Id,Evidenční číslo,Jednotka,Typ jednotky,Typ členství,Rok vstupu
2005,13,1D0C0BB6DD6D41FE85D3457D2688551C,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2005,8,88D4FD6D612B8F53F94C663CD4B3C8CA,724.06.052-1,Světlušky,Oddíl,Řádné,2004
2005,26,F6386E5B01F5A2A8B5BC3020EBB735C8,724.06.051-4,Ontario,Oddíl,Řádné,1992
2005,9,A94DE03F0FFB00CE23DB5793D369DAED,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,9,403F8796DCBF710C16E301705765D4C4,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,16,05EFE681B0D21DE1F948BC32382053B3,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2005,11,81C19861888D6C5379CB27C987518C30,724.06.052-7,Antares,Oddíl,Řádné,2000
2005,11,E029903CA8D7FA46685ACDDB2D1DBE57,724.06.052-5,Medvědice,Oddíl,Řádné,2005
2005,12,DEBD97DAF39453C8D55ABB574982F410,724.06.052-7,Antares,Oddíl,Řádné,2000
2005,9,DFA39DCE288F4DEAF0C582E57B7186F7,724.06.051-2,Slůňata,Oddíl,Řádné,2004
2005,9,EAA89BF5BBAEB0BA4731A92798929179,724.06.051-2,Slůňata,Oddíl,Řádné,2004
2005,11,ABA75440E9E14D72179E04EB07E71276,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,8,AD7ED0A0D22B7807E24A0D1432278D56,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2005,16,73EA0E8045FAB9D12B184C744CA74D07,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,12,A312084BB3FEFF472879D42EB4764DB3,724.06.052-7,Antares,Oddíl,Řádné,2000
2005,20,C998984534CFE7239C099D83980C5A52,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,7,4E134D977B33C28AFB529FE50E12B604,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2005,10,639C104F77AF44141FFF9266D70967CB,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2005,10,EC4B58183AF0280A75E04E988776663A,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,13,C5103C71708E59B3EEE2305F4467BA78,724.06.052-7,Antares,Oddíl,Řádné,2000
2005,18,C328D6C7EC5DDEEFD4FB0A0CBE4D53F5,724.06.051-2,Slůňata,Oddíl,Řádné,1996
2005,14,384177C579723A9841F9309A891FD943,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2005,25,32E7FA959BB2498FA59586FE1F8AECC1,724.06,6. středisko Zlín,Středisko,Řádné,1995
2005,6,41627BC6B156C993880E89A2EE62298D,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2005,9,D8436DDDA3FE44C6227ABF79FEA6C52A,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,10,8E4B6BA8BBE64EACC23276F03D596CDF,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,9,2AED3CB7CD1BCFBC733AFF074D6CDC1F,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,13,8ED924270177DA625AB408239F860D14,724.06.052-7,Antares,Oddíl,Řádné,2000
2005,10,1EB218CEB772D257B2FBC0498DE4B11A,724.06.052-1,Světlušky,Oddíl,Řádné,2004
2005,11,5B390ACE158F02AC052C33AAC525A888,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,10,564407A9D2D4CDEEC8834BF20F28CC80,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2004,9,BC91F60F0D073AA68139501D06261BB0,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,8,BCB50BD9B7399CED49E5B7A24E488869,724.06.051-2,Slůňata,Oddíl,Řádné,2001
2004,10,018937AFD4C7A75B2CEB610873409CDA,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2004,12,1ADC92400FBA91A247DB7B954146FC57,724.06.051-4,Ontario,Oddíl,Řádné,2000
2004,12,C891B3DE58A392F304F3B12807B5D752,724.06.051-4,Ontario,Oddíl,Řádné,2000
2004,20,4D1692C5F09055A31954B18EA2B02965,724.06.052-3,Dračice,Oddíl,Řádné,1990
2004,12,A09D72C3F218C17B8900079786E71A97,724.06.052-7,Antares,Oddíl,Řádné,2000
2004,16,03515B152E21FAEB11214D8810BF32DE,724.06.052-3,Dračice,Oddíl,Řádné,1995
2004,12,AFC7B8470575BEF22756797C294B0F50,724.06.052-7,Antares,Oddíl,Řádné,2000
2004,7,636F3D996033A00393C60EEC4FFC9579,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,9,5D73BAC44647B644B065F39D03004FEF,724.06.051-2,Slůňata,Oddíl,Řádné,2001
2004,14,4535DC336A1309C1DF2D2EBCA121DF5F,724.06.052-5,Medvědice,Oddíl,Řádné,1995
2004,15,4A05BC51266556F2898ED63471447D92,724.06.052-3,Dračice,Oddíl,Řádné,1995
2004,10,EEE30909C7A5BDFA20467D50E0E984B7,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2004,14,3972DB3672D5654C559647003CE486D0,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2004,13,346036234700DD05BE6ECAC0D847CB01,724.06.052-5,Medvědice,Oddíl,Řádné,1999
2004,9,756655BC2C906F1075699B29912A4CA7,724.06.051-2,Slůňata,Oddíl,Řádné,2001
2004,9,FC8C9F2B3102554B36BE79DD072CDE74,724.06.051-2,Slůňata,Oddíl,Řádné,2002
2004,8,13EBF0DB2B5BBD7340EC21917BB4FE7D,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2004,6,227CFA111FC65A49867448B71E261705,724.06.052-3,Dračice,Oddíl,Řádné,2003
2004,17,D553BCE2C0288294198BF53EC967F3C7,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2004,12,21E188D0E3377035D42E11C0314B8298,724.06.052-5,Medvědice,Oddíl,Řádné,1997
2004,9,38A5DE702346C34A0BEED524679C85D9,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,11,6D0FBB2186C3417E086AC262BF54846F,724.06.051-4,Ontario,Oddíl,Řádné,2000
2004,13,31771D91CBC4B679ED7F1E48E1A15140,724.06.051-4,Ontario,Oddíl,Řádné,1998
2004,8,50F9C36AB149A69080A139DBDF58FEC9,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,10,A9FF53C5A232CB8608968C281D8FC10C,724.06.052-3,Dračice,Oddíl,Řádné,2000
2004,14,D79D77B04A9DB2A79F8DE1431ED2440B,724.06.052-7,Antares,Oddíl,Řádné,2000
2004,19,7F947C28B7C36C8066B659930C453573,724.06.052-3,Dračice,Oddíl,Řádné,1990
2004,7,09059728C10EA6BB4DCC0876D63E5C01,724.06.052-3,Dračice,Oddíl,Řádné,2000
2004,11,C4559E2019E902244D2ECD859DCE94B5,724.06.052-3,Dračice,Oddíl,Řádné,2000
2004,13,FE81FE2478C5983DB8F4C79B757E9E38,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2004,18,E6F1BBA3B60C8C754750CAC23743066D,724.06.052-7,Antares,Oddíl,Řádné,2000
2004,15,BF84F947355CBBBFAF56141464E8995E,724.06.052-3,Dračice,Oddíl,Řádné,1995
2004,19,25D1B193F26ED7BECCC6A5EC48E94D9C,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,12,EA2FFD50E48CDC1016721776FDE1EC65,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,18,A32E77A1AF609052C91901DBC00B757E,724.06.051-2,Slůňata,Oddíl,Hostování,1992
2004,12,E45B184B3EE408A63EE55834B8448CBC,724.06.052-7,Antares,Oddíl,Řádné,2000
2004,11,8F96A681BC01BCE8A500E212C4CA74F4,724.06.051-2,Slůňata,Oddíl,Hostování,2001
2004,22,A29752D07703480D0B41887C321D2021,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,7,9B7C79EF600878C8034E91714A52F129,724.06.052-3,Dračice,Oddíl,Řádné,2000
2004,20,45C19E40AC61057B1F3C6DC32A773B9F,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,13,1207674D23F7351CCDF88CCD7DC4BB3A,724.06.052-7,Antares,Oddíl,Řádné,2000
2004,10,FA796EB953FD1E4F0007919D3396565A,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2004,9,125583DA95707BE7DDAFA160560597F1,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2004,36,EAE5C059BC158537BD9D7640080B4F50,724.06,6. středisko Zlín,Středisko,Řádné,1990
2004,8,44F288FC70504447076953FF1F7DFC0C,724.06.051-2,Slůňata,Oddíl,Řádné,2004
2004,13,3C06E4174E86527A23020D3042C7C43B,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,10,F185B4B406CB935479A6B4C3246DF82D,724.06.052-3,Dračice,Oddíl,Řádné,2000
2004,14,A7B6C1320C1F3D0ECBE65D63A3505537,724.06.052-5,Medvědice,Oddíl,Řádné,1999
2004,11,ADBB074FC3E4767D669327C5B1E2BCCD,724.06.052-3,Dračice,Oddíl,Řádné,1999
2004,16,73C9D975BCD66F5013F89B2BF6526E87,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,9,B2FD2EC522C86884B08CE570C55DFDFC,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,13,1A8724ADB15D6233662E9875C5CB175A,724.06.051-4,Ontario,Oddíl,Řádné,2000
2004,8,7E8281CD5FFF8BAD5DEB4484E19AF994,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,15,BF767F60E09DB29933DAADB7FB2128A3,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,13,AC2D5B8302565473B59C3292E10341BD,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,19,C86D42F971ABF7986D0D0F27D0B51D05,724.06.051-2,Slůňata,Oddíl,Řádné,1992
2004,10,6E3520F4D7C2F072D8FE678E587265A5,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2004,29,DCC9052A69AD24DF969AF2705589AC0C,724.06,6. středisko Zlín,Středisko,Řádné,1990
2004,10,AB4706273795B17002B41B4C53CD6140,724.06.051-2,Slůňata,Oddíl,Řádné,2001
2004,17,E34A38433D6EEE77BEDDE1F2C3B45572,724.06.052-5,Medvědice,Oddíl,Řádné,1992
2004,21,AE4419E091722BDA652B8FE86CD67049,724.06.052-7,Antares,Oddíl,Řádné,1992
2004,9,1970AB8BEF68AE8F2EB4585690043453,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2002
2004,7,FFC1BE218D761F5DE97807EB01DAB3E2,724.06.052-3,Dračice,Oddíl,Řádné,2000
2004,13,75AF1BA764C514DD02844B39C919767F,724.06.051-4,Ontario,Oddíl,Řádné,2000
2004,10,4D868EA6D1AE329359B0F7DCC0870AC1,724.06.051-2,Slůňata,Oddíl,Řádné,2002
2004,15,B1B097AA7693093DFC1ACF57D43D0572,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,14,082B1AA972C9D446628C74E03E6DC809,724.06.052-7,Antares,Oddíl,Řádné,2000
2004,24,50DDC0060E50CC8A90773C1EB2D7F9E1,724.06.052-7,Antares,Oddíl,Řádné,1990
2004,21,801BD98465114CE5EA40658A180E2004,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,14,FE396D0AB48DE52684AA58836A90C18F,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2004,11,F455073BE9CC7A3EC14BAA07600AB7A6,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,12,F0E68D6897120E6C8655C7F5172E2A5A,724.06.052-5,Medvědice,Oddíl,Řádné,1998
2004,14,F86E2F1A8F53376D0704D1EE7FC9F060,724.06.051-4,Ontario,Oddíl,Řádné,2000
2004,15,2E408F82221D220DC63ED960D2BC6459,724.06.052-7,Antares,Oddíl,Řádné,1999
2004,17,3C4FAAA513C92A055A19FAF24B33F918,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2004,14,68F81585E513A84483A5D2D2B77D54F6,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,11,D1C7C7C018D2C8011B61AF2BEB5AB6F1,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2004,17,390FE7822C9E58B5ADF2D1F78BD3BECB,724.06.052-7,Antares,Oddíl,Řádné,2000
2004,9,A33E222CB4C3BC79FC6849BC8782CD13,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,17,96211FE1C67F95135D1AB5ED5DB5F18A,724.06.052-7,Antares,Oddíl,Řádné,2000
2004,14,0F79BF31F629FCE6EEB9E9DD2D1BC62B,724.06.051-4,Ontario,Oddíl,Řádné,1999
2004,18,E79BFC12E50DA9E8F33E328AC5F8C0F1,724.06.051-4,Ontario,Oddíl,Řádné,1996
2004,9,7624F84A6A4058777DDE1F13E1B3195F,724.06.052-3,Dračice,Oddíl,Řádné,2000
2004,20,C9CA1545FBA1918CC36009B28EFB9D3B,724.06.052-7,Antares,Oddíl,Řádné,1990
2004,19,C0289D2B2B0D4CC655F75BA9B7AAB681,724.06.051-2,Slůňata,Oddíl,Řádné,1990
2004,16,24F215B0E6A9DED2D1082FAFF8D9AC99,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,14,42716ADE8F63D790DA68FAA415CDD7A4,724.06.051-4,Ontario,Oddíl,Řádné,1999
2004,8,37837B1A81D4BA38E417C3C645636279,724.06.051-2,Slůňata,Oddíl,Řádné,2004
2004,10,D7C6355C35E16D8A8D7F1F17FF267065,724.06.051-2,Slůňata,Oddíl,Řádné,2004
2004,15,85D08C25971745C0AA98E1B362524BF9,724.06.052-7,Antares,Oddíl,Řádné,1999
2004,21,CAFD4E09AD910B0D1B8B2DF6844172DB,724.06.052-5,Medvědice,Oddíl,Řádné,1990
2004,32,9AC8D4A8857714B5DABC02855E1EC538,724.06,6. středisko Zlín,Středisko,Řádné,2000
2004,14,0BE45D550AC3EC31118B330CED4F6069,724.06.052-5,Medvědice,Oddíl,Řádné,2003
2004,13,BF582C5F0E25030BB8314900EE0156E5,724.06.051-4,Ontario,Oddíl,Řádné,2000
2004,11,599FADA84592C29E5A3B09CAA0C58C61,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,14,403C12124423C8CACD1FC6BC73F5B2E7,724.06.052-5,Medvědice,Oddíl,Řádné,2003
2004,11,61C604A7FA86009D47DA962B638246E3,724.06.052-5,Medvědice,Oddíl,Řádné,1998
2004,15,39D4E3768D2200484146D60899ADCD87,724.06.052-5,Medvědice,Oddíl,Řádné,1994
2004,19,008B71D4AB0BF785DAA9D5D55C1C1534,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,7,7C46F472B263A554B3073F15688A5A8D,724.06.052-7,Antares,Oddíl,Řádné,2008
2004,15,B3281A193B1915152F2F040F32964CE0,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,18,F596DE0D4958998C04EAE7FE6607B785,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,13,CC09C6FCBE927F9D03FA300AE607B2B6,724.06.051-4,Ontario,Oddíl,Řádné,2000
2004,21,9802262E8074A178095EB5AD25561A60,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,9,B89ABDF2C32DA6EEBEFC717F9C54CE74,724.06.052-3,Dračice,Oddíl,Řádné,2000
2004,8,3EAEB5F64DE951D65C394AF68E153827,724.06.051-2,Slůňata,Oddíl,Řádné,2002
2004,18,4E85A7D1EDB9A37F1548E9E0D981A6BE,724.06.051-2,Slůňata,Oddíl,Řádné,1995
2004,6,262EFCC5D7D5E863A997D6F478D98D41,724.06.051-2,Slůňata,Oddíl,Hostování,2003
2004,15,44EB13A77F48694903780D48588C618F,724.06.051-4,Ontario,Oddíl,Řádné,1999
2004,30,7D51D351C22896CF8E3D4FDBC5140CD8,724.06,6. středisko Zlín,Středisko,Řádné,2000
2004,28,DF0BF1E2D73355C4BE6570207326D8C8,724.06,6. středisko Zlín,Středisko,Řádné,2000
2004,17,F1A87972BDB7F812551A28BFEAE94012,724.06.052-7,Antares,Oddíl,Řádné,2000
2004,21,DF5C75B90E21748D81B5CFCBDACA9D8E,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,15,0A4CAFEEC43627B346DD68FAAF159CB2,724.06.052-5,Medvědice,Oddíl,Řádné,1994
2004,8,B51A74064617DBAF1B0412217F9E7981,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,15,0B3023022E3B7FCE69401B51975CA74A,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,17,3607578C1794D530B7F47202E1DD7244,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,19,A6616ED4F41EA50E0B87CA16AB1617C6,724.06.052-5,Medvědice,Oddíl,Řádné,1991
2004,15,22F2DBD69E09B9FDFF6CB1E803A95B9D,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,10,CFB59E579F977A72486DFD355F6683B9,724.06.051-2,Slůňata,Oddíl,Hostování,2001
2004,28,FCC221D27B0CB412B82CEAC9DD4688D0,724.06,6. středisko Zlín,Středisko,Řádné,2000
2004,12,0A78504A75CF6D62915FC4576820E23D,724.06.052-7,Antares,Oddíl,Řádné,2000
2004,9,91B7B0931D40342F05B4C55E740077AF,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,11,AFBE058FE44E96C51CFA730D7F28ACF2,724.06.052-3,Dračice,Oddíl,Řádné,2000
2004,14,DCDEC9E626341022FF745E4F06475C38,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,13,8008B582325ED34BE3FEB5FA8E12A9FD,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,12,76ED90244F89B6877B6D0BD67E558767,724.06.052-5,Medvědice,Oddíl,Řádné,1999
2004,18,9A265BC797A96EA2E1F8F421FBEC81DE,724.06.052-5,Medvědice,Oddíl,Řádné,2003
2004,7,1572B198C1FF9F39BB69278801F1CE3B,724.06.051-2,Slůňata,Oddíl,Řádné,2002
2004,10,7C41599D10CFC11060CFFB3454A215AF,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,15,071C2608A3442D290A182DA39B0737D7,724.06.052-3,Dračice,Oddíl,Řádné,1995
2004,18,86E704E7EE2393CA73C2A6D40E4AFF18,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,13,744C85741A3401732F7764AE604FB9D0,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,53,59C38B899AC6FE969CFBDD8FA91A8A2E,724.06,6. středisko Zlín,Středisko,Řádné,1968
2004,10,530003F550AE58423EAB513EDE2942AC,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,18,9275ECEB827C5F1B4A6BDB5CBCA14858,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,18,F55F029506925D8611D9EB9EF49210B2,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,17,AA70D5578BC1B206B857AF036C2F761A,724.06.052-5,Medvědice,Oddíl,Řádné,2003
2004,13,1F382369404A85F8EE6932190721C15B,724.06.052-5,Medvědice,Oddíl,Řádné,1998
2004,22,3E0D1E05D66A324E657A249D59D1FB9D,724.06.052-1,Světlušky,Oddíl,Řádné,1990
2004,18,5E43424A9EB938672E132C2703BEFC02,724.06.052-5,Medvědice,Oddíl,Řádné,1992
2004,14,0D5A41DDCC2BD8CE256821087F0B208E,724.06.052-5,Medvědice,Oddíl,Řádné,1996
2004,16,2444DC9A8D699014117A65365059B946,724.06.051-4,Ontario,Oddíl,Řádné,1996
2004,20,46AE4F194632FC7943D0377B8B26B2C3,724.06.052-5,Medvědice,Oddíl,Řádné,2003
2004,18,559DC4B6383F47C843E6E62F9AACFD73,724.06.051-4,Ontario,Oddíl,Řádné,2000
2004,13,3401EDC8C54C315DF08F885264964C93,724.06.052-5,Medvědice,Oddíl,Řádné,2002
2004,15,5DC62FB65596472076EA119D6C7CF7EE,724.06.052-5,Medvědice,Oddíl,Řádné,1999
2004,19,C92A45E079A8FE9D1F2EA17E126217FD,724.06.052-7,Antares,Oddíl,Řádné,2000
2004,9,390C8A340539CD22F13144C65510D6D8,724.06.051-2,Slůňata,Oddíl,Hostování,2001
2004,14,1B77FAB890A89E315837F35602F6B20F,724.06.052-7,Antares,Oddíl,Řádné,2000
2004,12,1D0C0BB6DD6D41FE85D3457D2688551C,724.06.051-4,Ontario,Oddíl,Řádné,2000
2004,22,9697D9F28707D2278A543F130C582392,724.06.052-5,Medvědice,Oddíl,Řádné,1990
2004,8,A94DE03F0FFB00CE23DB5793D369DAED,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,8,403F8796DCBF710C16E301705765D4C4,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,15,05EFE681B0D21DE1F948BC32382053B3,724.06.052-3,Dračice,Oddíl,Řádné,2000
2004,10,81C19861888D6C5379CB27C987518C30,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,11,DEBD97DAF39453C8D55ABB574982F410,724.06.052-7,Antares,Oddíl,Řádné,2000
2004,8,DFA39DCE288F4DEAF0C582E57B7186F7,724.06.051-2,Slůňata,Oddíl,Řádné,2004
2004,8,EAA89BF5BBAEB0BA4731A92798929179,724.06.051-2,Slůňata,Oddíl,Řádné,2004
2004,10,ABA75440E9E14D72179E04EB07E71276,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,15,73EA0E8045FAB9D12B184C744CA74D07,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,11,A312084BB3FEFF472879D42EB4764DB3,724.06.052-7,Antares,Oddíl,Řádné,2000
2004,19,C998984534CFE7239C099D83980C5A52,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,13,F2C3D81983A6E04DCC5595EBA8AB05CC,724.06.051-4,Ontario,Oddíl,Řádné,2000
2004,6,4E134D977B33C28AFB529FE50E12B604,724.06.052-3,Dračice,Oddíl,Řádné,2000
2004,9,639C104F77AF44141FFF9266D70967CB,724.06.052-3,Dračice,Oddíl,Řádné,2000
2004,9,EC4B58183AF0280A75E04E988776663A,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,12,C5103C71708E59B3EEE2305F4467BA78,724.06.052-7,Antares,Oddíl,Řádné,2000
2004,17,C328D6C7EC5DDEEFD4FB0A0CBE4D53F5,724.06.051-2,Slůňata,Oddíl,Řádné,1996
2004,13,384177C579723A9841F9309A891FD943,724.06.051-4,Ontario,Oddíl,Řádné,2000
2004,12,CCEC16C4F25EB5CD8FE259DEAC04EDE4,724.06.051-6,Albion,Oddíl,Řádné,2000
2004,8,D8436DDDA3FE44C6227ABF79FEA6C52A,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,9,8E4B6BA8BBE64EACC23276F03D596CDF,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,15,099C0A83D263D3073F178E52AA5C2B58,724.06.052-7,Antares,Oddíl,Řádné,2000
2004,8,2AED3CB7CD1BCFBC733AFF074D6CDC1F,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,12,8ED924270177DA625AB408239F860D14,724.06.052-7,Antares,Oddíl,Řádné,2000
2004,16,23A32711F8E5599406B6ACDA59A9B64D,724.06.052-3,Dračice,Oddíl,Řádné,1997
2004,9,E05BE97146CA841C4F9ACA060D62B993,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,10,5B390ACE158F02AC052C33AAC525A888,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2004,9,564407A9D2D4CDEEC8834BF20F28CC80,724.06.052-3,Dračice,Oddíl,Řádné,2000
2003,8,BC91F60F0D073AA68139501D06261BB0,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2003,7,BCB50BD9B7399CED49E5B7A24E488869,724.06.051-2,Slůňata,Oddíl,Řádné,2001
2003,9,018937AFD4C7A75B2CEB610873409CDA,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2003,11,1ADC92400FBA91A247DB7B954146FC57,724.06.051-4,Ontario,Oddíl,Řádné,2000
2003,19,4D1692C5F09055A31954B18EA2B02965,724.06.052-3,Dračice,Oddíl,Řádné,1990
2003,11,A09D72C3F218C17B8900079786E71A97,724.06.052-7,Antares,Oddíl,Řádné,2000
2003,15,03515B152E21FAEB11214D8810BF32DE,724.06.052-3,Dračice,Oddíl,Řádné,1995
2003,11,AFC7B8470575BEF22756797C294B0F50,724.06.052-7,Antares,Oddíl,Řádné,2000
2003,8,5D73BAC44647B644B065F39D03004FEF,724.06.051-2,Slůňata,Oddíl,Řádné,2001
2003,13,4535DC336A1309C1DF2D2EBCA121DF5F,724.06.052-5,Medvědice,Oddíl,Řádné,1995
2003,14,4A05BC51266556F2898ED63471447D92,724.06.052-3,Dračice,Oddíl,Řádné,1995
2003,9,EEE30909C7A5BDFA20467D50E0E984B7,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2003,12,346036234700DD05BE6ECAC0D847CB01,724.06.052-5,Medvědice,Oddíl,Řádné,1999
2003,8,756655BC2C906F1075699B29912A4CA7,724.06.051-2,Slůňata,Oddíl,Řádné,2001
2003,14,CD693F7D94FE17D4478DFA0B0D0FC75A,724.06.051-6,Albion,Oddíl,Řádné,2000
2003,8,FC8C9F2B3102554B36BE79DD072CDE74,724.06.051-2,Slůňata,Oddíl,Řádné,2002
2003,10,2DD3E6CED473D818FCFAAF41C1C115B4,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2003,16,D553BCE2C0288294198BF53EC967F3C7,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2003,11,21E188D0E3377035D42E11C0314B8298,724.06.052-5,Medvědice,Oddíl,Řádné,1997
2003,8,38A5DE702346C34A0BEED524679C85D9,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2003,12,31771D91CBC4B679ED7F1E48E1A15140,724.06.051-4,Ontario,Oddíl,Řádné,1998
2003,23,6D354B0029F6DBD61A78BA5BAB16B2F7,724.06.051-6,Albion,Oddíl,Řádné,1990
2003,9,A9FF53C5A232CB8608968C281D8FC10C,724.06.052-3,Dračice,Oddíl,Řádné,2000
2003,13,D79D77B04A9DB2A79F8DE1431ED2440B,724.06.052-7,Antares,Oddíl,Řádné,2000
2003,18,7F947C28B7C36C8066B659930C453573,724.06.052-3,Dračice,Oddíl,Řádné,1990
2003,6,09059728C10EA6BB4DCC0876D63E5C01,724.06.052-3,Dračice,Oddíl,Řádné,2000
2003,10,C4559E2019E902244D2ECD859DCE94B5,724.06.052-3,Dračice,Oddíl,Řádné,2000
2003,12,FE81FE2478C5983DB8F4C79B757E9E38,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2003,17,E6F1BBA3B60C8C754750CAC23743066D,724.06.052-7,Antares,Oddíl,Řádné,2000
2003,14,BF84F947355CBBBFAF56141464E8995E,724.06.052-3,Dračice,Oddíl,Řádné,1995
2003,10,7C1F3B25FDC81E980CEADAD2A7C18194,724.06.052-3,Dračice,Oddíl,Řádné,1998
2003,9,FF80520B24626A732819288797197EAA,724.06.052-3,Dračice,Oddíl,Řádné,2000
2003,18,25D1B193F26ED7BECCC6A5EC48E94D9C,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2003,11,EA2FFD50E48CDC1016721776FDE1EC65,724.06.051-6,Albion,Oddíl,Řádné,2000
2003,17,A32E77A1AF609052C91901DBC00B757E,724.06.051-2,Slůňata,Oddíl,Řádné,1992
2003,10,8F96A681BC01BCE8A500E212C4CA74F4,724.06.051-2,Slůňata,Oddíl,Řádné,2001
